date,tot_cases,new_case,tot_death,new_death,State,population_estimate,state_abbreviation,normalized_tot_cases,normalized_new_case,normalized_tot_death,normalized_new_death,short_date
04/21/2020,9630,0,324,0,Virginia,8626207,VA,1.1163655126755014,0.0,0.03755996117412902,0.0,21
04/11/2020,5077,568,130,9,Virginia,8626207,VA,0.5885553175341144,0.06584585786081877,0.015070354792088807,0.0010433322548369173,11
04/08/2020,4042,397,109,34,Virginia,8626207,VA,0.4685721082278689,0.04602254501891735,0.012635912864136,0.003941477407161688,8
04/02/2020,2012,306,46,5,Virginia,8626207,VA,0.23324272185909753,0.03547329666445519,0.005332587080277577,0.000579629030464954,2
04/06/2020,3333,455,63,9,Virginia,8626207,VA,0.38638071170793836,0.05274624177231082,0.007303325783858421,0.0010433322548369173,6
04/01/2020,1706,222,41,7,Virginia,8626207,VA,0.19776942519464233,0.02573552895264396,0.004752958049812623,0.0008114806426509357,1
04/15/2020,6889,389,208,13,Virginia,8626207,VA,0.7986128781746137,0.04509513857017342,0.02411256766734209,0.0015070354792088806,15
04/19/2020,8990,937,300,42,Virginia,8626207,VA,1.0421729967759874,0.1086224803091324,0.034777741827897245,0.004868883855905615,19
04/14/2020,6500,329,195,41,Virginia,8626207,VA,0.7535177396044402,0.03813959020459398,0.022605532188133208,0.004752958049812623,14
04/17/2020,8053,562,231,0,Virginia,8626207,VA,0.9335505164668549,0.06515030302426084,0.026778861207480877,0.0,17
04/16/2020,7491,602,231,23,Virginia,8626207,VA,0.8684002134425942,0.06978733526798046,0.026778861207480877,0.0026662935401387884,16
04/07/2020,3645,312,75,12,Virginia,8626207,VA,0.42254956320895154,0.036168851501013136,0.008694435456974311,0.0013911096731158898,7
04/09/2020,4509,467,121,12,Virginia,8626207,VA,0.5227094596732956,0.05413735144542671,0.014027022537251889,0.0013911096731158898,9
04/10/2020,4509,0,121,0,Virginia,8626207,VA,0.5227094596732956,0.0,0.014027022537251889,0.0,10
04/04/2020,2407,395,52,6,Virginia,8626207,VA,0.27903341526582887,0.04579069340673137,0.006028141916835522,0.0006955548365579449,4
04/29/2020,15846,885,552,30,Virginia,8626207,VA,1.8369603233495324,0.10259433839229687,0.06399104496333093,0.0034777741827897246,29
04/28/2020,14961,622,522,30,Virginia,8626207,VA,1.7343659849572357,0.07210585138984028,0.06051327078054121,0.0034777741827897246,28
04/23/2020,11594,596,410,38,Virginia,8626207,VA,1.3440437958421356,0.06909178043142253,0.04752958049812623,0.004405180631533651,23
04/25/2020,12366,0,436,0,Virginia,8626207,VA,1.4335385181459244,0.0,0.050543651456544,0.0,25
04/30/2020,16901,1055,581,29,Virginia,8626207,VA,1.9592620487776375,0.12230172542810532,0.06735289334002766,0.0033618483766967334,30
04/03/2020,2012,0,46,0,Virginia,8626207,VA,0.23324272185909753,0.0,0.005332587080277577,0.0,3
04/18/2020,8053,0,258,27,Virginia,8626207,VA,0.9335505164668549,0.0,0.02990885797199163,0.003129996764510752,18
04/26/2020,13535,1169,458,22,Virginia,8626207,VA,1.5690557854686307,0.13551726732270628,0.05309401919058979,0.002550367734045798,26
04/12/2020,5747,670,149,19,Virginia,8626207,VA,0.6662256076164182,0.07767029008230385,0.017272945107855632,0.0022025903157668254,12
04/22/2020,10998,1368,372,48,Virginia,8626207,VA,1.274952015410713,0.15858650273521144,0.04312439986659258,0.005564438692463559,22
04/20/2020,9630,640,324,24,Virginia,8626207,VA,1.1163655126755014,0.07419251589951412,0.03755996117412902,0.0027822193462317796,20
04/13/2020,6171,424,154,5,Virginia,8626207,VA,0.7153781493998463,0.0491525417834281,0.017852574138320587,0.000579629030464954,13
04/05/2020,2878,471,54,2,Virginia,8626207,VA,0.33363446993562756,0.05460105466979867,0.006259993529021504,0.0002318516121859816,5
04/30/2020,3255,63,61,2,Arkansas,3038999,AR,1.0710763642896888,0.02073051027657462,0.020072398839223047,0.0006581114373515753,30
04/04/2020,743,5,14,2,Arkansas,3038999,AR,0.24448839897611024,0.0016452785933789382,0.004606780061461028,0.0006581114373515753,4
04/08/2020,1071,78,18,0,Arkansas,3038999,AR,0.3524186747017686,0.025666346056711434,0.0059230029361641776,0.0,8
04/28/2020,3121,66,52,2,Arkansas,3038999,AR,1.0269828979871334,0.021717677432601983,0.017110897371140958,0.0006581114373515753,28
04/27/2020,3055,114,50,1,Arkansas,3038999,AR,1.0052652205545312,0.037512351929039796,0.016452785933789384,0.00032905571867578764,27
04/17/2020,1702,67,40,3,Arkansas,3038999,AR,0.5600528331861906,0.022046733151277774,0.013162228747031506,0.0009871671560273629,17
04/01/2020,614,54,10,2,Arkansas,3038999,AR,0.2020402112669336,0.017769008808492533,0.0032905571867578765,0.0006581114373515753,1
04/12/2020,1307,73,29,2,Arkansas,3038999,AR,0.43007582430925445,0.0240210674633325,0.009542615841597843,0.0006581114373515753,12
04/10/2020,1202,75,24,3,Arkansas,3038999,AR,0.39552497384829677,0.024679178900684075,0.007897337248218903,0.0009871671560273629,10
04/26/2020,2941,32,49,1,Arkansas,3038999,AR,0.9677528686254915,0.010529782997625204,0.016123730215113593,0.00032905571867578764,26
04/16/2020,1635,52,37,4,Arkansas,3038999,AR,0.5380061000349128,0.017110897371140958,0.012175061591004144,0.0013162228747031505,16
04/09/2020,1127,56,21,3,Arkansas,3038999,AR,0.3708457949476127,0.01842712024584411,0.006910170092191541,0.0009871671560273629,9
04/18/2020,1777,75,41,1,Arkansas,3038999,AR,0.5847320120868748,0.024679178900684075,0.013491284465707293,0.00032905571867578764,18
04/20/2020,1964,183,42,2,Arkansas,3038999,AR,0.6462654314792469,0.06021719651766914,0.013820340184383082,0.0006581114373515753,20
04/13/2020,1410,103,30,1,Arkansas,3038999,AR,0.4639685633328606,0.03389273902360612,0.009871671560273628,0.00032905571867578764,13
04/14/2020,1498,88,32,2,Arkansas,3038999,AR,0.49292546657632996,0.028956903243469313,0.010529782997625204,0.0006581114373515753,14
04/06/2020,915,62,16,0,Arkansas,3038999,AR,0.3010859825883457,0.020401454557898834,0.005264891498812602,0.0,6
04/22/2020,2281,19,42,-1,Arkansas,3038999,AR,0.7505760942994716,0.006252058654839966,0.013820340184383082,-0.00032905571867578764,22
04/05/2020,853,110,16,2,Arkansas,3038999,AR,0.28068452803044686,0.03619612905433665,0.005264891498812602,0.0006581114373515753,5
04/24/2020,2810,345,47,2,Arkansas,3038999,AR,0.9246465694789633,0.11352422294314674,0.015465618777762018,0.0006581114373515753,24
04/19/2020,1781,4,40,-1,Arkansas,3038999,AR,0.5860482349615778,0.0013162228747031505,0.013162228747031506,-0.00032905571867578764,19
04/15/2020,1583,85,33,1,Arkansas,3038999,AR,0.5208952026637719,0.02796973608744195,0.010858838716300992,0.00032905571867578764,15
04/29/2020,3192,71,59,7,Arkansas,3038999,AR,1.050345854013114,0.023362956025980923,0.019414287401871472,0.002303390030730514,29
04/21/2020,2262,298,43,1,Arkansas,3038999,AR,0.7443240356446317,0.09805860416538471,0.01414939590305887,0.00032905571867578764,21
04/23/2020,2465,184,45,3,Arkansas,3038999,AR,0.8111223465358166,0.06054625223634493,0.014807507340410446,0.0009871671560273629,23
04/25/2020,2909,99,48,1,Arkansas,3038999,AR,0.9572230856278662,0.03257651614890298,0.015794674496437806,0.00032905571867578764,25
04/02/2020,679,65,12,2,Arkansas,3038999,AR,0.2234288329808598,0.021388621713926196,0.003948668624109451,0.0006581114373515753,2
04/11/2020,1234,32,27,3,Arkansas,3038999,AR,0.40605475684592196,0.010529782997625204,0.008884504404246266,0.0009871671560273629,11
04/03/2020,738,59,12,0,Arkansas,3038999,AR,0.2428431203827313,0.019414287401871472,0.003948668624109451,0.0,3
04/07/2020,993,78,18,2,Arkansas,3038999,AR,0.32675232864505716,0.025666346056711434,0.0059230029361641776,0.0006581114373515753,7
04/25/2020,24582,661,1862,98,Connecticut,3563077,CT,6.899093115304552,0.18551381292068625,0.5225820267145503,0.027504317195502653,25
04/23/2020,23100,631,1639,95,Connecticut,3563077,CT,6.483160481797054,0.1770941239832875,0.45999567227988614,0.026662348301762773,23
04/03/2020,4915,1091,132,20,Connecticut,3563077,CT,1.379425704243832,0.30619602102340193,0.03704663132455459,0.005613125958265847,3
04/06/2020,6906,1231,206,17,Connecticut,3563077,CT,1.938212393389197,0.3454879027312629,0.057815197370138224,0.00477115706452597,6
04/26/2020,25269,687,1924,62,Connecticut,3563077,CT,7.091903991970985,0.19281087666643185,0.5399827171851744,0.017400690470624126,26
04/09/2020,9784,1003,380,45,Connecticut,3563077,CT,2.7459412187836527,0.2814982668070322,0.1066493932070511,0.012629533406098157,9
04/14/2020,13989,608,608,6,Connecticut,3563077,CT,3.926100951509047,0.17063902913128173,0.17063902913128173,0.0016839377874797543,14
04/17/2020,16809,925,1036,65,Connecticut,3563077,CT,4.717551711624531,0.25960707556979545,0.2907599246381709,0.018242659364364006,17
04/19/2020,17962,412,1127,41,Connecticut,3563077,CT,5.041148423118557,0.11563039474027645,0.3162996477482805,0.011506908214444986,19
04/18/2020,17550,741,1086,50,Connecticut,3563077,CT,4.9255180283782805,0.20796631675374963,0.3047927395338355,0.014032814895664618,18
04/13/2020,13381,1346,602,48,Connecticut,3563077,CT,3.755461922377765,0.37776337699129153,0.168955091343802,0.013471502299838034,13
04/16/2020,15884,1129,971,103,Connecticut,3563077,CT,4.457944636054736,0.31686096034410705,0.2725172652738069,0.028907598685069112,16
04/28/2020,26312,315,2089,77,Connecticut,3563077,CT,7.384628510694548,0.08840673384268709,0.5862910063408678,0.021610534939323512,28
04/08/2020,8781,1000,335,58,Connecticut,3563077,CT,2.46444295197662,0.28065629791329233,0.09401985980095294,0.016278065278970955,8
04/04/2020,5276,361,165,33,Connecticut,3563077,CT,1.4807426277905305,0.10131692354669854,0.04630828915569324,0.009261657831138647,4
04/10/2020,10131,347,444,64,Connecticut,3563077,CT,2.8433289541595648,0.09738773537591244,0.1246113962735018,0.01796200306645071,10
04/24/2020,23921,821,1764,125,Connecticut,3563077,CT,6.713579302383866,0.230418820586813,0.4950777095190477,0.03508203723916154,24
04/12/2020,12035,525,554,60,Connecticut,3563077,CT,3.3776985453864734,0.1473445564044785,0.15548358904396395,0.016839377874797543,12
04/20/2020,19815,1853,1331,204,Connecticut,3563077,CT,5.561204543151888,0.5200561200333308,0.37355353252259216,0.05725388477431164,20
04/11/2020,11510,1379,494,50,Connecticut,3563077,CT,3.230353988981995,0.3870250348224301,0.13864421116916642,0.014032814895664618,11
04/07/2020,7781,875,277,71,Connecticut,3563077,CT,2.183786654063328,0.2455742606741308,0.07774179452198197,0.019926597151843757,7
04/29/2020,26767,455,2168,79,Connecticut,3563077,CT,7.512327126245097,0.127698615550548,0.6084628538760178,0.022171847535150096,29
04/27/2020,25997,728,2012,88,Connecticut,3563077,CT,7.296221776851862,0.20431778488087685,0.5646804714015442,0.024697754216369727,27
04/30/2020,27700,933,2257,89,Connecticut,3563077,CT,7.774179452198198,0.26185232595310176,0.6334412643903009,0.02497841051428302,30
04/05/2020,5675,399,189,24,Connecticut,3563077,CT,1.5927244906579343,0.11198186286740365,0.05304404030561226,0.006735751149919017,5
04/21/2020,20360,545,1423,92,Connecticut,3563077,CT,5.714162225514632,0.15295768236274432,0.399373911930615,0.025820379408022898,21
04/02/2020,3824,267,112,27,Connecticut,3563077,CT,1.07322968322043,0.07493523154284906,0.03143350536628874,0.007577720043658894,2
04/15/2020,14755,766,868,260,Connecticut,3563077,CT,4.141083675710628,0.21498272420158196,0.24360966658873776,0.07297063745745602,15
04/22/2020,22469,2109,1544,121,Connecticut,3563077,CT,6.306066357813767,0.5919041322991335,0.4333333239781234,0.033959412047508374,22
04/01/2020,3557,429,85,16,Connecticut,3563077,CT,0.998294451677581,0.12040155180480243,0.02385578532262985,0.0044905007666126776,1
04/25/2020,23773,967,623,30,Texas,29472295,TX,0.8066219478327018,0.03281047505801635,0.021138496340376615,0.0010179051207243957,25
04/03/2020,5330,661,90,20,Texas,29472295,TX,0.18084780978203427,0.022427842826627513,0.0030537153621731867,0.0006786034138162637,3
04/16/2020,16455,963,393,29,Texas,29472295,TX,0.558320958717331,0.0326747543752531,0.013334557081489583,0.0009839749500335823,16
04/06/2020,7276,464,140,13,Texas,29472295,TX,0.24687592194635674,0.015743599200537316,0.004750223896713846,0.00044109221898057144,6
04/24/2020,22806,862,593,32,Texas,29472295,TX,0.7738114727746855,0.029247807135480964,0.02012059121965222,0.0010857654621060219,24
04/11/2020,12561,890,254,28,Texas,29472295,TX,0.42619687404730444,0.030197851914823735,0.008618263355466548,0.0009500447793427692,11
04/12/2020,13484,923,271,17,Texas,29472295,TX,0.457514421594925,0.03131754754762057,0.009195076257210373,0.0005768129017438241,12
04/01/2020,3997,731,58,17,Texas,29472295,TX,0.13561889225118032,0.02480295477498444,0.0019679499000671646,0.0005768129017438241,1
04/15/2020,15492,868,364,46,Texas,29472295,TX,0.5256462043420779,0.029451388159625842,0.012350582131456,0.0015607878517774065,15
04/13/2020,13906,422,287,16,Texas,29472295,TX,0.47183295362644817,0.014318532031523164,0.009737958988263384,0.0005428827310530109,13
04/23/2020,21944,875,561,18,Texas,29472295,TX,0.7445636656392045,0.029688899354461538,0.019034825757546198,0.0006107430724346374,23
04/27/2020,25297,666,663,15,Texas,29472295,TX,0.8583315279655012,0.02259749368008158,0.02249570316800914,0.0005089525603621978,27
04/28/2020,26171,874,690,27,Texas,29472295,TX,0.8879864971492718,0.029654969183770724,0.023411817776661098,0.000916114608651956,28
04/07/2020,8262,986,154,14,Texas,29472295,TX,0.28033107024749854,0.0334551483011418,0.005225246286385231,0.0004750223896713846,7
04/14/2020,14624,718,318,31,Texas,29472295,TX,0.4961948161824521,0.02436186255600387,0.010789794279678593,0.001051835291415209,14
04/18/2020,18260,889,453,25,Texas,29472295,TX,0.6195649168142487,0.030163921744132922,0.015370367322938373,0.0008482542672703297,18
04/29/2020,27054,883,732,42,Texas,29472295,TX,0.91794683786926,0.029960340719988043,0.024836884945675253,0.001425067169014154,29
04/05/2020,6812,702,127,22,Texas,29472295,TX,0.23113232274581944,0.023818979824950855,0.004309131677733274,0.0007464637551978901,5
04/26/2020,24631,858,648,25,Texas,29472295,TX,0.8357340342854195,0.029112086452717716,0.021986750607646943,0.0008482542672703297,26
04/22/2020,21069,873,543,26,Texas,29472295,TX,0.714874766284743,0.02962103901307991,0.01842408268511156,0.0008821844379611429,22
04/17/2020,17371,916,428,35,Texas,29472295,TX,0.5894009950701158,0.03108003635278488,0.014522113055668045,0.0011875559741784615,17
04/02/2020,4669,672,70,12,Texas,29472295,TX,0.15841996695540675,0.022801074704226463,0.002375111948356923,0.00040716204828975824,2
04/08/2020,9353,1091,177,23,Texas,29472295,TX,0.3173488864711757,0.03701781622367718,0.006005640212273934,0.0007803939258887033,8
04/09/2020,10230,877,199,22,Texas,29472295,TX,0.3471056461670189,0.029756759695843165,0.006752103967471825,0.0007464637551978901,9
04/30/2020,28087,1033,782,50,Texas,29472295,TX,0.95299670419287,0.03504986632361002,0.02653339348021591,0.0016965085345406593,30
04/19/2020,18923,663,477,24,Texas,29472295,TX,0.6420606199822578,0.02249570316800914,0.016184691419517887,0.0008143240965795165,19
04/10/2020,11671,1441,226,27,Texas,29472295,TX,0.3959990221324807,0.048893375965461804,0.007668218576123781,0.000916114608651956,10
04/04/2020,6110,780,105,15,Texas,29472295,TX,0.20731334292086856,0.026465533138834284,0.0035626679225353847,0.0005089525603621978,4
04/20/2020,19458,535,495,18,Texas,29472295,TX,0.660213261301843,0.018152641319585053,0.016795434491952525,0.0006107430724346374,20
04/21/2020,20196,738,517,22,Texas,29472295,TX,0.6852537272716631,0.025040465969820132,0.01754189824715042,0.0007464637551978901,21
04/03/2020,789,0,22,0,Minnesota,5700671,MN,0.1384047597203908,0.0,0.003859194821100884,0.0,3
04/15/2020,1862,53,90,3,Minnesota,5700671,MN,0.3266282162222658,0.009297151159924858,0.01578761517723089,0.0005262538392410297,15
04/23/2020,3185,464,221,42,Minnesota,5700671,MN,0.5587061593275598,0.08139392713594593,0.038767366157422524,0.007367553749374416,23
04/08/2020,1242,88,50,11,Minnesota,5700671,MN,0.21786908944578628,0.015436779284403537,0.008770897320683828,0.001929597410550442,8
04/21/2020,2721,154,179,19,Minnesota,5700671,MN,0.47731223219161395,0.02701436374770619,0.0313998124080481,0.0033329409818598547,21
04/26/2020,3602,156,272,28,Minnesota,5700671,MN,0.631855442982063,0.027365199640533546,0.047713681424520024,0.004911702499582944,26
04/25/2020,3446,261,244,23,Minnesota,5700671,MN,0.6044902433415295,0.045784084013969585,0.04280197892493708,0.004034612767514561,25
04/17/2020,2174,161,115,14,Minnesota,5700671,MN,0.3813586155033329,0.02824228937260193,0.020173063837572808,0.002455851249791472,17
04/09/2020,1336,94,57,7,Minnesota,5700671,MN,0.23435837640867188,0.016489286962885596,0.009998822945579564,0.001227925624895736,9
04/01/2020,742,53,18,1,Minnesota,5700671,MN,0.130160116238948,0.009297151159924858,0.003157523035446178,0.00017541794641367657,1
04/18/2020,2213,39,121,6,Minnesota,5700671,MN,0.38819991541346627,0.0068412999101333865,0.021225571516054864,0.0010525076784820594,18
04/28/2020,4645,464,319,18,Minnesota,5700671,MN,0.8148163610915277,0.08139392713594593,0.05595832490596283,0.003157523035446178,28
04/04/2020,865,76,24,2,Minnesota,5700671,MN,0.15173652364783022,0.013331763927439419,0.004210030713928238,0.00035083589282735314,4
04/29/2020,5136,491,343,24,Minnesota,5700671,MN,0.9009465727806428,0.0861302116891152,0.06016835561989106,0.004210030713928238,29
04/07/2020,1154,85,39,5,Minnesota,5700671,MN,0.20243231016138274,0.014910525445162508,0.0068412999101333865,0.0008770897320683829,7
04/30/2020,5136,0,343,0,Minnesota,5700671,MN,0.9009465727806428,0.0,0.06016835561989106,0.0,30
04/27/2020,4181,579,301,29,Minnesota,5700671,MN,0.7334224339555817,0.10156699097351873,0.052800801870516646,0.00508712044599662,27
04/16/2020,2013,151,101,11,Minnesota,5700671,MN,0.3531163261307309,0.026488109908465163,0.017717212587781334,0.001929597410550442,16
04/02/2020,789,47,22,4,Minnesota,5700671,MN,0.1384047597203908,0.008244643481442798,0.003859194821100884,0.0007016717856547063,2
04/19/2020,2470,257,143,22,Minnesota,5700671,MN,0.4332823276417811,0.045082412228314876,0.02508476633715575,0.003859194821100884,19
04/10/2020,1336,0,57,0,Minnesota,5700671,MN,0.23435837640867188,0.0,0.009998822945579564,0.0,10
04/05/2020,986,121,29,5,Minnesota,5700671,MN,0.1729620951638851,0.021225571516054864,0.00508712044599662,0.0008770897320683829,5
04/13/2020,1695,74,79,9,Minnesota,5700671,MN,0.2973334191711818,0.012980928034612066,0.013858017766680449,0.001578761517723089,13
04/22/2020,2721,0,179,0,Minnesota,5700671,MN,0.47731223219161395,0.0,0.0313998124080481,0.0,22
04/20/2020,2567,97,160,17,Minnesota,5700671,MN,0.45029786844390773,0.017015540802126628,0.02806687142618825,0.0029821050890325015,20
04/14/2020,1809,114,87,8,Minnesota,5700671,MN,0.3173310650623409,0.019997645891159127,0.015261361337989863,0.0014033435713094126,14
04/06/2020,1069,83,34,5,Minnesota,5700671,MN,0.18752178471622025,0.014559689552335156,0.005964210178065003,0.0008770897320683829,6
04/24/2020,3185,0,221,0,Minnesota,5700671,MN,0.5587061593275598,0.0,0.038767366157422524,0.0,24
04/11/2020,1514,178,67,10,Minnesota,5700671,MN,0.26558277087030635,0.031224394461634428,0.011753002409716329,0.0017541794641367657,11
04/12/2020,1621,107,70,3,Minnesota,5700671,MN,0.2843524911365697,0.018769720266263393,0.01227925624895736,0.0005262538392410297,12
04/07/2020,1210,40,15,2,Idaho,1826156,ID,0.6625939952556079,0.021903933727458115,0.008213975147796792,0.0010951966863729059,7
04/21/2020,1766,30,51,3,Idaho,1826156,ID,0.9670586740672757,0.016427950295593585,0.027927515502509097,0.0016427950295593585,21
04/16/2020,1609,22,41,0,Idaho,1826156,ID,0.8810857341870026,0.012047163550101962,0.02245153207064457,0.0,16
04/19/2020,1672,4,45,1,Idaho,1826156,ID,0.9155844298077491,0.0021903933727458118,0.02464192544339038,0.0005475983431864529,19
04/26/2020,1897,10,56,0,Idaho,1826156,ID,1.0387940570247012,0.005475983431864529,0.03066550721844136,0.0,26
04/29/2020,1984,32,60,0,Idaho,1826156,ID,1.0864351128819225,0.017523146981966494,0.03285590059118717,0.0,29
04/11/2020,1407,11,27,2,Idaho,1826156,ID,0.7704708688633392,0.006023581775050981,0.014785155266034227,0.0010951966863729059,11
04/25/2020,1887,17,56,2,Idaho,1826156,ID,1.0333180735928365,0.009309171834169698,0.03066550721844136,0.0010951966863729059,25
04/13/2020,1486,28,33,6,Idaho,1826156,ID,0.8137311379750689,0.01533275360922068,0.018070745325152945,0.003285590059118717,13
04/06/2020,1170,69,13,3,Idaho,1826156,ID,0.6406900615281499,0.03778428567986524,0.007118778461423888,0.0016427950295593585,6
04/05/2020,1101,24,10,0,Idaho,1826156,ID,0.6029057758482846,0.013142360236474868,0.005475983431864529,0.0,5
04/12/2020,1458,51,27,0,Idaho,1826156,ID,0.7983983843658482,0.027927515502509097,0.014785155266034227,0.0,12
04/24/2020,1870,34,54,0,Idaho,1826156,ID,1.0240089017586667,0.018618343668339397,0.029570310532068454,0.0,24
04/28/2020,1952,35,60,2,Idaho,1826156,ID,1.068911965899956,0.019165942011525848,0.03285590059118717,0.0010951966863729059,28
04/17/2020,1655,46,43,2,Idaho,1826156,ID,0.9062752579735794,0.02518952378657683,0.023546728757017472,0.0010951966863729059,17
04/22/2020,1802,36,54,3,Idaho,1826156,ID,0.9867722144219881,0.019713540354712303,0.029570310532068454,0.0016427950295593585,22
04/09/2020,1353,121,24,6,Idaho,1826156,ID,0.7409005583312707,0.06625939952556079,0.013142360236474868,0.003285590059118717,9
04/27/2020,1917,20,58,2,Idaho,1826156,ID,1.0497460238884302,0.010951966863729058,0.031760703904814266,0.0010951966863729059,27
04/03/2020,1013,122,10,1,Idaho,1826156,ID,0.5547171216478767,0.06680699786874725,0.005475983431864529,0.0005475983431864529,3
04/14/2020,1486,0,39,6,Idaho,1826156,ID,0.8137311379750689,0.0,0.02135633538427166,0.003285590059118717,14
04/18/2020,1668,13,44,1,Idaho,1826156,ID,0.9133940364350034,0.007118778461423888,0.024094327100203924,0.0005475983431864529,18
04/02/2020,891,222,9,0,Idaho,1826156,ID,0.4879101237791295,0.12156683218739253,0.004928385088678076,0.0,2
04/30/2020,2015,31,63,3,Idaho,1826156,ID,1.1034106615207027,0.01697554863878004,0.03449869562074653,0.0016427950295593585,30
04/15/2020,1587,101,41,2,Idaho,1826156,ID,0.8690385706369007,0.05530743266183174,0.02245153207064457,0.0010951966863729059,15
04/23/2020,1836,34,54,0,Idaho,1826156,ID,1.0053905580903275,0.018618343668339397,0.029570310532068454,0.0,23
04/01/2020,669,144,9,0,Idaho,1826156,ID,0.36634329159173695,0.07885416141884921,0.004928385088678076,0.0,1
04/04/2020,1077,64,10,0,Idaho,1826156,ID,0.5897634156118097,0.03504629396393299,0.005475983431864529,0.0,4
04/08/2020,1232,22,18,3,Idaho,1826156,ID,0.67464115880571,0.012047163550101962,0.009856770177356151,0.0016427950295593585,8
04/20/2020,1736,64,48,3,Idaho,1826156,ID,0.9506307237716822,0.03504629396393299,0.026284720472949736,0.0016427950295593585,20
04/10/2020,1396,43,25,1,Idaho,1826156,ID,0.7644472870882881,0.023546728757017472,0.013689958579661321,0.0005475983431864529,10
04/10/2020,1091,102,19,2,New Mexico,2096640,NM,0.5203563797313797,0.0486492673992674,0.009062118437118438,0.0009539072039072039,10
04/04/2020,543,48,11,1,New Mexico,2096640,NM,0.2589858058608059,0.022893772893772892,0.005246489621489621,0.00047695360195360194,4
04/07/2020,794,108,13,1,New Mexico,2096640,NM,0.37870115995115994,0.05151098901098901,0.006200396825396825,0.00047695360195360194,7
04/24/2020,2521,142,84,6,New Mexico,2096640,NM,1.2024000305250306,0.06772741147741149,0.04006410256410257,0.0028617216117216115,24
04/05/2020,624,81,12,1,New Mexico,2096640,NM,0.29761904761904767,0.03863324175824176,0.005723443223443223,0.00047695360195360194,5
04/14/2020,1407,62,36,5,New Mexico,2096640,NM,0.671073717948718,0.02957112332112332,0.017170329670329672,0.00238476800976801,14
04/23/2020,2379,169,78,7,New Mexico,2096640,NM,1.134672619047619,0.08060515873015874,0.03720238095238096,0.0033386752136752135,23
04/08/2020,865,71,16,3,New Mexico,2096640,NM,0.41256486568986567,0.03386370573870574,0.007631257631257631,0.0014308608058608058,8
04/29/2020,3213,239,112,2,New Mexico,2096640,NM,1.5324519230769231,0.11399191086691086,0.053418803418803416,0.0009539072039072039,29
04/26/2020,2726,66,99,6,New Mexico,2096640,NM,1.3001755189255189,0.031478937728937735,0.04721840659340659,0.0028617216117216115,26
04/28/2020,2974,151,110,6,New Mexico,2096640,NM,1.4184600122100122,0.0720199938949939,0.052464896214896216,0.0028617216117216115,28
04/15/2020,1484,77,36,0,New Mexico,2096640,NM,0.7077991452991452,0.03672542735042735,0.017170329670329672,0.0,15
04/18/2020,1798,87,53,2,New Mexico,2096640,NM,0.8575625763125763,0.04149496336996337,0.025278540903540904,0.0009539072039072039,18
04/13/2020,1345,100,31,5,New Mexico,2096640,NM,0.6415025946275946,0.04769536019536019,0.01478556166056166,0.00238476800976801,13
04/20/2020,1971,126,58,3,New Mexico,2096640,NM,0.9400755494505495,0.06009615384615385,0.027663308913308912,0.0014308608058608058,20
04/11/2020,1174,83,20,1,New Mexico,2096640,NM,0.5599435286935287,0.03958714896214897,0.00953907203907204,0.00047695360195360194,11
04/16/2020,1597,113,44,8,New Mexico,2096640,NM,0.7616949023199023,0.05389575702075702,0.020985958485958484,0.0038156288156288155,16
04/25/2020,2660,139,93,9,New Mexico,2096640,NM,1.2686965811965814,0.06629655067155067,0.04435668498168498,0.004292582417582418,25
04/12/2020,1245,71,26,6,New Mexico,2096640,NM,0.5938072344322344,0.03386370573870574,0.01240079365079365,0.0028617216117216115,12
04/21/2020,2072,101,65,7,New Mexico,2096640,NM,0.9882478632478632,0.04817231379731379,0.031001984126984124,0.0033386752136752135,21
04/27/2020,2823,97,104,5,New Mexico,2096640,NM,1.3464400183150182,0.046264499389499385,0.0496031746031746,0.00238476800976801,27
04/02/2020,403,40,7,1,New Mexico,2096640,NM,0.19221230158730157,0.01907814407814408,0.0033386752136752135,0.00047695360195360194,2
04/17/2020,1711,114,51,7,New Mexico,2096640,NM,0.816067612942613,0.054372710622710624,0.0243246336996337,0.0033386752136752135,17
04/03/2020,495,92,10,3,New Mexico,2096640,NM,0.23609203296703296,0.043879731379731376,0.00476953601953602,0.0014308608058608058,3
04/30/2020,3411,198,123,11,New Mexico,2096640,NM,1.6268887362637363,0.09443681318681318,0.05866529304029304,0.005246489621489621,30
04/22/2020,2210,138,71,6,New Mexico,2096640,NM,1.0540674603174602,0.06581959706959707,0.03386370573870574,0.0028617216117216115,22
04/01/2020,363,48,6,1,New Mexico,2096640,NM,0.1731341575091575,0.022893772893772892,0.0028617216117216115,0.00047695360195360194,1
04/19/2020,1845,47,55,2,New Mexico,2096640,NM,0.8799793956043956,0.022416819291819292,0.026232448107448108,0.0009539072039072039,19
04/09/2020,989,124,17,1,New Mexico,2096640,NM,0.4717071123321123,0.05914224664224664,0.008108211233211234,0.00047695360195360194,9
04/06/2020,686,62,12,0,New Mexico,2096640,NM,0.32719017094017094,0.02957112332112332,0.005723443223443223,0.0,6
04/11/2020,1510,122,34,3,Iowa,3179849,IA,0.4748653159316685,0.0383666016845454,0.010692331617004454,0.0009434410250298049,11
04/28/2020,6376,508,136,9,Iowa,3179849,IA,2.005126658530012,0.15975601357171362,0.042769326468017815,0.0028303230750894148,28
