sentiment,magnitude,state,date
-0.11854545544494285,0.6592727292396805,NV,12
-0.12488131402611065,0.638347003734351,NY,12
-0.1603021998582715,0.6653159374862418,OH,12
-0.15373134532017999,0.6417910496213797,OK,12
-0.17266436238293004,0.6432525995934023,OR,12
-0.15306930876899474,0.6800990121641962,PA,12
-0.1488721828935738,0.6255639127658722,RI,12
-0.14060475326446942,0.6231101532637687,SC,12
-0.2426666702826818,0.7200000049670537,SD,12
-0.15372124691374087,0.6583220599892174,TN,12
-0.15172013196347758,0.6339609515595608,TX,12
-0.08576512623087791,0.7120996456977735,UT,12
-0.1361788638057263,0.6623577270626537,VA,12
-0.15241379496352425,0.5868965535328305,VT,12
-0.1226143337568878,0.6378466009015139,WA,12
-0.15697479190445748,0.6722689118079779,WI,12
-0.18888889117674396,0.6656565675982321,WY,12
-0.1905263191775272,0.6342105306684971,AK,13
-0.18010118309703685,0.6495784180612628,AL,13
-0.17447916897557056,0.6692708378929334,AR,13
-0.17059248833341062,0.6664017362390898,AZ,13
-0.14231797644113064,0.6286208559460921,CA,13
-0.1507392492926409,0.6285618313598216,CO,13
-0.13555992387366902,0.6603143459189618,CT,13
-0.08933333535989127,0.4213333381215731,DC,13
-0.14473684543841764,0.6399999998117748,DE,13
-0.15884782394981573,0.6239933961036652,FL,13
-0.15280728633988971,0.625644919791786,GA,13
-0.13501683712908716,0.6663299697115767,HI,13
-0.14078341204724554,0.6592165919939219,IA,13
-0.1371527806752258,0.6354166704695672,ID,13
-0.1658997558112407,0.6414954831966045,IL,13
-0.1345940980840323,0.6523062768856208,IN,13
-0.12267658203064732,0.5933085532750486,KS,13
-0.17288401573429288,0.6205329201811907,KY,13
-0.16784968913099213,0.6114822592827373,LA,13
-0.15435244404016787,0.6733545689683431,MA,13
-0.13182751764782402,0.6120123246137733,MD,13
-0.15698198427085405,0.6547297331429011,ME,13
-0.1521367544754066,0.6615918840154305,MI,13
-0.16518438432907076,0.6367678998963434,MN,13
-0.1774038485585688,0.6461538500033128,MO,13
-0.12375479071647273,0.552490425549476,MS,13
-0.154440157057926,0.6694980703840845,MT,13
-0.17370617946295785,0.6850584341906546,NC,13
-0.1606060637894905,0.7393939488313415,ND,13
-0.16985646221768913,0.66172249073332,NE,13
-0.19069767584518868,0.7372093058891537,NH,13
-0.13052772405590307,0.6472945915673204,NJ,13
-0.12929687721771188,0.6835937556170393,NM,13
-0.1736196346946655,0.6644171817810989,NV,13
-0.10564144880657918,0.6299342136009057,NY,13
-0.14674556422133653,0.633629195157005,OH,13
-0.15753424928000528,0.6335616471781714,OK,13
-0.15590119173056688,0.6716376986330731,OR,13
-0.1756419688900516,0.6879677224852369,PA,13
-0.11506849522255873,0.5856164418262978,RI,13
-0.13816666919738055,0.6713333356132111,SC,13
-0.18500000396743416,0.5687500067055226,SD,13
-0.16340909309854562,0.6289772757752375,TN,13
-0.15251505360438491,0.6336764453275965,TX,13
-0.12203856939372937,0.6608815468827227,UT,13
-0.1632063903454554,0.6550368582761186,VA,13
-0.16312056927816246,0.7092198604281913,VT,13
-0.1209116557725054,0.6198308303780657,WA,13
-0.1620643456483974,0.6288203786529261,WI,13
-0.20108695935619916,0.5913043499154889,WY,13
-0.1664739904892927,0.6213872879312906,AK,14
-0.13684210723096674,0.6366826192114912,AL,14
-0.16666666919414974,0.6032448405713107,AR,14
-0.15993589916839626,0.6445512850231563,AZ,14
-0.15355076409867202,0.626827988708916,CA,14
-0.16876770752263134,0.6859065192110477,CO,14
-0.15413043562160886,0.6934782626836197,CT,14
-0.26000000178813937,0.5720000064373016,DC,14
-0.1473170757293701,0.6448780526838651,DE,14
-0.15606848905238435,0.6369094102137601,FL,14
-0.15381974385403768,0.6410300459153151,GA,14
-0.14800000158449014,0.5893333366016547,HI,14
-0.1683544322754009,0.6206751111344697,IA,14
-0.1458823540339283,0.6905882385723731,ID,14
-0.1623485578017488,0.6478098826508931,IL,14
-0.13541666858105195,0.6350198449079125,IN,14
-0.1304993269293897,0.6572199762470811,KS,14
-0.16634304412794346,0.6457928822143757,KY,14
-0.15423387243983247,0.6481854881520474,LA,14
-0.14269938844661773,0.6536196357176348,MA,14
-0.15079185600936146,0.6195701389695725,MD,14
-0.1451612928352398,0.6082111498084236,ME,14
-0.15696721512658535,0.6524590197994223,MI,14
-0.1450399103804896,0.6830102651716637,MN,14
-0.16204268469407065,0.7201219546018032,MO,14
-0.15993031477782785,0.6264808394975363,MS,14
-0.1500000023731479,0.6712962977795137,MT,14
-0.14785331106463145,0.6710196813711753,NC,14
-0.13666666932404042,0.5633333419760068,ND,14
-0.12538071226347522,0.6624365500009001,NE,14
-0.14096385776158796,0.6244979931348299,NH,14
-0.16210363667576422,0.6352668245426002,NJ,14
-0.17188612339865694,0.6676156605689976,NM,14
-0.14583333521815284,0.6922619078263995,NV,14
-0.12675499106665686,0.6224707530007658,NY,14
-0.1540309682575955,0.6524292615546113,OH,14
-0.15957446984206955,0.6452127680288139,OK,14
-0.1778634381418974,0.6370044100274731,OR,14
-0.1459726460085542,0.6512917964223851,PA,14
-0.162686568809979,0.617910448461771,RI,14
-0.18527827809165154,0.6479353710233202,SC,14
-0.15222222465607854,0.6233333380685913,SD,14
-0.15297927667864555,0.690673576803019,TN,14
-0.16196306874591967,0.6321156200504552,TX,14
-0.10289389283135772,0.6591639922410729,UT,14
-0.15268324835820815,0.6554319416099662,VA,14
-0.16456693017811286,0.7377952746166958,VT,14
-0.11056251638872973,0.6162613636059803,WA,14
-0.14350205394866206,0.6272229857324901,WI,14
-0.13661971961108732,0.6281690159943741,WY,14
-0.14170616314309467,0.6071090105373712,AK,15
-0.17304075485953715,0.6689655210671006,AL,15
-0.17348066515685445,0.6975138142128676,AR,15
-0.18416961361999645,0.6975971766421736,AZ,15
-0.15991013665369094,0.6508404090293812,CA,15
-0.1626990162304986,0.6708870384110656,CO,15
-0.13641304533550705,0.6429347841716979,CT,15
-0.12784810354815254,0.6240506362688693,DC,15
-0.1280788184680375,0.6610837447746046,DE,15
-0.1781829973207654,0.6499784236784301,FL,15
-0.1543585544292766,0.6733552662802762,GA,15
-0.16498195178241934,0.6155234676405841,HI,15
-0.20473118563813547,0.6823655943876954,IA,15
-0.18639456024583506,0.6734693925701031,ID,15
-0.19267203108847836,0.6773011646732036,IL,15
-0.161490127631535,0.6849192136453875,IN,15
-0.1482758639804248,0.6164137952389388,KS,15
-0.16365131778691552,0.6626644755444048,KY,15
-0.18057259906593764,0.6057259747587098,LA,15
-0.18110749436123752,0.6158523379575287,MA,15
-0.15781094676523064,0.671144281364792,MD,15
-0.14875622054756574,0.6529850780741492,ME,15
-0.19670388367520186,0.7354598651377208,MI,15
-0.207577499316152,0.670378876779438,MN,15
-0.213672498960658,0.7022257581803302,MO,15
-0.1817490514580288,0.5958174917804424,MS,15
-0.16464646720023268,0.7198653231164823,MT,15
-0.1689771786710013,0.6597633155870518,NC,15
-0.29285714589059353,0.8964285782671401,ND,15
-0.126886794097581,0.6632075539245358,NE,15
-0.19884170114303648,0.6725868753312177,NH,15
-0.1679618785054016,0.6824780087699551,NJ,15
-0.1457364360780217,0.7445736484991949,NM,15
-0.19107143161818385,0.6389880974643997,NV,15
-0.12380211181839412,0.6230755949506007,NY,15
-0.16818675585293355,0.6712812192325484,OH,15
-0.1718592987687544,0.6638190983802429,OK,15
-0.18420057003663864,0.6444654712064039,OR,15
-0.18179036217421726,0.6900535611679468,PA,15
-0.09934210659641968,0.6914473708326879,RI,15
-0.17777778000616634,0.6806921708806399,SC,15
-0.22897196742140244,0.6439252374606712,SD,15
-0.1626055515017383,0.6558504269084252,TN,15
-0.17539744313983965,0.6512989558686855,TX,15
-0.1429362904868628,0.7321329665811438,UT,15
-0.17100785525896006,0.6553664954954573,VA,15
-0.11074380293365353,0.6595041382411295,VT,15
-0.12630320572178938,0.6184600699053376,WA,15
-0.16605375072743633,0.6405940641882227,WI,15
-0.17176470809123096,0.7564705911804648,WY,15
-0.17945946233498086,0.6545945996368253,AK,16
-0.18250401554865398,0.6295345123516423,AL,16
-0.17282051530021889,0.6812820532192022,AR,16
-0.16201034955906146,0.6582409494610866,AZ,16
-0.15336259793671794,0.640398184493065,CA,16
-0.1508239970966712,0.6249176043680646,CO,16
-0.13425129254488033,0.6311531884406602,CT,16
-0.09531250142026693,0.6453125072875991,DC,16
-0.11390374413626715,0.6497326205997543,DE,16
-0.16546501931750274,0.6417875458985415,FL,16
-0.1760633885736163,0.6276897450068576,GA,16
-0.13068965686292486,0.605172415694286,HI,16
-0.1442680799876992,0.6380952412436669,IA,16
-0.16868687117541278,0.6437710485976151,ID,16
-0.17981727814233778,0.6696013310719963,IL,16
-0.1381835047573376,0.6641334591017375,IN,16
-0.12060890106846353,0.6217798631315489,KS,16
-0.16500754374589316,0.6541478161223874,KY,16
-0.16889313258628808,0.6520992396754846,LA,16
-0.154016915275607,0.6762156477532729,MA,16
-0.13417989580877246,0.5922751357236867,MD,16
-0.12863849981429992,0.6230046979803154,ME,16
-0.1654554285693827,0.655717057829304,MI,16
-0.1449029150518399,0.6367718486874862,MN,16
-0.16982408888204495,0.6556156987326878,MO,16
-0.19429530495865235,0.7010067141046059,MS,16
-0.1626415121105482,0.649811326192235,MT,16
-0.16920062944549938,0.6656739835139821,NC,16
-0.24945055341327585,0.640659341609085,ND,16
-0.1660098535894173,0.6177339930399298,NE,16
-0.1404761920668303,0.6809523815200442,NH,16
-0.14262069147722475,0.6461379340547939,NJ,16
-0.1449152561757019,0.6355932216017933,NM,16
-0.15721519238586668,0.6726582303643227,NV,16
-0.11486262971278215,0.5943065240254113,NY,16
-0.16463158164761568,0.6703157922978464,OH,16
-0.18621848973156024,0.6415126097302477,OK,16
-0.16226583623545815,0.6546833208503732,OR,16
-0.1823701562786416,0.65201170816091,PA,16
-0.1598802415910595,0.6544910211138383,RI,16
-0.15259392010397899,0.6651162819433724,SC,16
-0.17156863008059708,0.6990196128540179,SD,16
-0.16112385515055253,0.6642201869671635,TN,16
-0.16455626945946047,0.6387191252474488,TX,16
-0.13887468186180915,0.6498721271295986,UT,16
-0.16470588470244651,0.6689897732394735,VA,16
-0.13972602963243444,0.6534246613003619,VT,16
-0.10936999025691688,0.5990378038136274,WA,16
-0.141226995713506,0.6523926420354405,WI,16
-0.1971153883406749,0.7182692331620134,WY,16
-0.18333333606521288,0.6913043537541576,AK,17
-0.1384761929512024,0.6662857174447605,AL,17
-0.15092592741604205,0.5771604968165911,AR,17
-0.188829314239969,0.6275245781398651,AZ,17
-0.1608404634113802,0.6485310557920745,CA,17
-0.16212510909396766,0.6734361637259204,CO,17
-0.12400990235849772,0.6089108937447614,CT,17
-0.13555555707878536,0.4244444486167696,DC,17
-0.18595505756943412,0.7769662953410925,DE,17
-0.16387993283246358,0.6420739309677886,FL,17
-0.17402723998353176,0.6591439718083417,GA,17
-0.1448398595443824,0.6345195751703506,HI,17
-0.16975717669225426,0.6715231821368598,IA,17
-0.16209677726991714,0.6370967770476015,ID,17
-0.15161290565252536,0.6115347043495489,IL,17
-0.13558926669795984,0.6673278916135971,IN,17
-0.16048850741066126,0.6890804620523905,KS,17
-0.1789103715904777,0.6376098443235161,KY,17
-0.17943723188527735,0.6543290074350256,LA,17
-0.17866109009193076,0.657322178502545,MA,17
-0.15813367143931034,0.6390920578775761,MD,17
-0.14553846377592822,0.6153846188004201,ME,17
-0.18137317487125704,0.6737444408744744,MI,17
-0.17941919453630242,0.6651515199454746,MN,17
-0.17266314178442407,0.6776014143827731,MO,17
-0.17058823751468286,0.7164705936815224,MS,17
-0.14579439563589675,0.6570093499096198,MT,17
-0.16400797813685086,0.6235294145859726,NC,17
-0.09183673591029888,0.5387755141270404,ND,17
-0.16833333646257714,0.7155555611683263,NE,17
-0.14619047893654732,0.6814285743449415,NH,17
-0.15311237068044242,0.6506063097556368,NJ,17
-0.1889795935883814,0.7093877574618982,NM,17
-0.1689655186173103,0.5865900403181256,NV,17
-0.12466771099527102,0.6235340144252223,NY,17
-0.167313917974631,0.6592880292135535,OH,17
-0.17106383224116994,0.6295744709353498,OK,17
-0.1988636387573663,0.6776859530147689,OR,17
-0.18299913068595092,0.6642545808330763,PA,17
-0.17950819774729307,0.6319672167301178,RI,17
-0.13849462570362195,0.6795698945560763,SC,17
-0.25468750146683306,0.6515625014435501,SD,17
-0.18478261117146624,0.6490683257001342,TN,17
-0.16224039116338507,0.6297171926121768,TX,17
-0.14794952890098284,0.6870662491263275,UT,17
-0.16570188330456764,0.6543415370255752,VA,17
-0.131250002712477,0.6093750047730282,VT,17
-0.11362165507454143,0.6228302480364133,WA,17
-0.1785318583683459,0.6817174561197903,WI,17
-0.11860465267023375,0.711627910303515,WY,17
-0.14875622026955904,0.6049751267949147,AK,18
-0.15451128016176974,0.6528195495108017,AL,18
-0.1544072976092437,0.646200612096801,AR,18
-0.1695945966812606,0.654391893726849,AZ,18
-0.1601989203227105,0.6467806695903747,CA,18
-0.15869381076532266,0.6713316394197829,CO,18
-0.13817427619611575,0.6209543590971048,CT,18
-0.013043477159479386,0.5869565253024516,DC,18
-0.15099010118606068,0.6569306940430462,DE,18
-0.15356640295697624,0.6436884127704121,FL,18
-0.16657458800774472,0.6593922668618611,GA,18
-0.11781818381764672,0.5850909132849086,HI,18
-0.14944567813841572,0.6687361448012011,IA,18
-0.17819905404654726,0.654502370699322,ID,18
-0.17114846187145435,0.6533146616276684,IL,18
-0.1274623416908094,0.7030127482145576,IN,18
-0.16058496045451975,0.6274373299003809,KS,18
-0.14845173261747552,0.6315118427403638,KY,18
-0.16788618151492218,0.634349596164212,LA,18
-0.14830011943440366,0.6767878099612167,MA,18
-0.1702337043696664,0.6554735589951167,MD,18
-0.15929648431776158,0.6595477412581144,ME,18
-0.15864040893342776,0.6725540041753115,MI,18
-0.167994312221346,0.6924608830749395,MN,18
-0.1431304370061211,0.6657391333839168,MO,18
-0.13175182648166253,0.5959854036243293,MS,18
-0.18928571703976815,0.6540178600033479,MT,18
-0.17549549797633746,0.6581081098197281,NC,18
-0.13750000271414006,0.5982142911691751,ND,18
-0.16237623985893654,0.6366336688694387,NE,18
-0.20338983338136796,0.6169491548848859,NH,18
-0.14980544961032236,0.6273929988595762,NJ,18
-0.2052845550261862,0.6325203266630812,NM,18
-0.13507692497510174,0.6729230780326403,NV,18
-0.1158429668980939,0.6383220439545896,NY,18
-0.1644607866593801,0.6370710810582499,OH,18
-0.16578411558252246,0.6421588628027444,OK,18
-0.15852490622707255,0.6745210758042861,OR,18
-0.17096000238060952,0.6464000021278858,PA,18
-0.19148936534815647,0.6120567430629797,RI,18
-0.15456521924099195,0.6619565229377021,SC,18
-0.1333333367238874,0.6507246404670287,SD,18
-0.15765645998851274,0.6575233043529857,TN,18
-0.15329982728169828,0.6377185331120228,TX,18
-0.15457746740692938,0.6676056374284164,UT,18
-0.15310245477103912,0.6757575782099241,VA,18
-0.14130434971572695,0.6985507278122763,VT,18
-0.13162909029598802,0.644744365875041,WA,18
-0.19235209479906515,0.7298701321020787,WI,18
-0.25487805176072004,0.6048780531599754,WY,18
-0.17553957042505414,0.6611510799835911,AK,19
-0.1425806471096572,0.6834408626441033,AL,19
-0.20522876027849765,0.6983660169773631,AR,19
-0.1989464463700424,0.7065847270628985,AZ,19
-0.16899341697386716,0.6774035783808745,CA,19
-0.1672588848144875,0.7034687004895178,CO,19
-0.1694323158127512,0.6757641934574171,CT,19
-0.12432432617690113,0.5702702741365175,DC,19
-0.16923077148798654,0.6899408337897097,DE,19
-0.1629476959067686,0.6942025280527097,FL,19
-0.1810198317407661,0.7098205892599563,GA,19
-0.13076923335129434,0.7072874514861145,HI,19
-0.16614173399651144,0.669291343139069,IA,19
-0.13030303169638566,0.7476190472126523,ID,19
-0.18265836130390534,0.7085150597947779,IL,19
-0.15480093863864694,0.7059719006528761,IN,19
-0.1828655856640864,0.6867060586039742,KS,19
-0.18542914388481965,0.6662674683802379,KY,19
-0.17387580541331454,0.6693790194436876,LA,19
-0.16526442505598354,0.6933894264064013,MA,19
-0.17376237784945728,0.6434405963074895,MD,19
-0.1655384630881823,0.6926153860413111,ME,19
-0.16546184949606774,0.7216867497228235,MI,19
-0.17693430907534854,0.7183941631530323,MN,19
-0.1561739149948825,0.7133913070611332,MO,19
-0.15915493176541698,0.6359154987345699,MS,19
-0.16885965124687605,0.7263157944145956,MT,19
-0.18530852346882648,0.6366307576944966,NC,19
-0.1571428579470468,0.631746035956201,ND,19
-0.1735955083721809,0.6994382047167654,NE,19
-0.16524064373523795,0.7401069570033946,NH,19
-0.1590871384653313,0.7325311235681609,NJ,19
-0.22575107629334976,0.6622317650159542,NM,19
-0.15649717722067052,0.7262711886968991,NV,19
-0.12483687803754552,0.7001683884336557,NY,19
-0.17649253967927014,0.6906094569388536,OH,19
-0.19726316025382595,0.6816842128258003,OK,19
-0.17640332848979876,0.6828482354489657,OR,19
-0.18842105539352225,0.7135964945416179,PA,19
-0.12063492255078423,0.7317460361454222,RI,19
-0.17348643267888866,0.6722338249078623,SC,19
-0.12702702891987724,0.6729729787723439,SD,19
-0.18751678104768665,0.6923489973949106,TN,19
-0.17252231300395102,0.6811648694865717,TX,19
-0.16495177077902093,0.7141479125360201,UT,19
-0.17341389960617815,0.6992447163425723,VA,19
-0.20793651020716106,0.7682539724286587,VT,19
-0.13953567978748896,0.6754865175721669,WA,19
-0.19705426579760027,0.710697676287603,WI,19
-0.11444444581866264,0.626666670706537,WY,19
-0.20666667173306147,0.4933333372076352,AK,20
-0.23437500232830644,0.7937500039115548,AL,20
-0.12222222652700213,0.6222222306662135,AR,20
-0.2710144936606504,0.7000000015764997,AZ,20
-0.15162241988565367,0.6905604745961923,CA,20
-0.20188679475829285,0.7735849104399951,CO,20
-0.2444444467072133,0.7185185198430661,CT,20
-0.26666667064030963,0.4000000059604645,DC,20
0.10000000149011612,0.6333333402872086,DE,20
-0.155078127165325,0.6359375038882717,FL,20
-0.18554217161902464,0.8807228951748595,GA,20
-0.2000000019868215,0.7933333287636439,HI,20
-0.17428571603127888,0.7257142912064279,IA,20
-0.14285714605024882,0.5285714378669149,ID,20
-0.07037037114302318,0.600000003973643,IL,20
-0.13207547493138402,0.7509434040424958,IN,20
-0.1098039252500908,0.7137254974713513,KS,20
-0.14615384833170816,0.4307692326032199,KY,20
-0.15555555725263226,0.6555555597361591,LA,20
-0.26274509859435696,0.7901960738441524,MA,20
-0.07142857185431889,0.554285720203604,MD,20
-0.11875000037252904,0.5843750007916242,ME,20
-0.12222222314664613,0.7194444460587369,MI,20
-0.2405405443262409,0.6351351369474385,MN,20
-0.1384615401426951,0.6435897411444248,MO,20
-0.08500000201165676,0.625,MS,20
0.04999999950329463,0.40000000471870106,MT,20
-0.20357142921004973,0.7374999984832746,NC,20
-0.25,0.25,ND,20
-0.08571428858808107,0.7785714247397014,NE,20
-0.23571429241980826,0.5642857147114617,NH,20
-0.2072916697555532,0.6895833402716866,NJ,20
-0.06666666801486698,0.8809523695991153,NM,20
-0.21500000394880767,0.8900000035762787,NV,20
-0.12162162297365747,0.625868726104613,NY,20
-0.17619047718388695,0.6971428603643463,OH,20
-0.2700000045200189,0.6433333344757557,OK,20
-0.19824561607419397,0.6245614079791203,OR,20
-0.2698412727978494,0.7317460341349481,PA,20
-0.21111111756828094,0.488888896173901,RI,20
-0.09411764802301632,0.5705882332780782,SC,20
-0.30000001192092896,0.30000001192092896,SD,20
-0.2163636395877058,0.638181821866469,TN,20
-0.12777777882213268,0.6435897467801204,TX,20
-0.22500000381842256,0.7968750100117177,UT,20
-0.1957142871405397,0.6114285729825497,VA,20
-0.11666666840513548,0.7833333499729633,VT,20
-0.10988372252431026,0.6226744254141353,WA,20
-0.16600000336766246,0.7100000032782554,WI,20
-0.21428571322134565,0.3857142914618765,WY,20
-0.16331361075477488,0.707692310434474,AK,21
-0.15168141785976105,0.7231858439545715,AL,21
-0.1743827185789008,0.7438271637362095,AR,21
-0.17581475369542787,0.6876500890451271,AZ,21
-0.16031046556119674,0.6711766996794662,CA,21
-0.17801179669063033,0.6966301643406532,CO,21
-0.16409691858068434,0.6654185064563667,CT,21
-0.12750000022351746,0.4850000020116568,DC,21
-0.15000000258442014,0.6802083371051898,DE,21
-0.16018824945141175,0.6621979174704777,FL,21
-0.18488820549172444,0.7179645373498189,GA,21
-0.1382671501016789,0.703971120666726,HI,21
-0.14833703072134513,0.6745011115450816,IA,21
-0.13127572141557073,0.7193415663799141,ID,21
-0.16546341684533328,0.7102439067639955,IL,21
-0.14618784713646324,0.6802209962550447,IN,21
-0.11917404271112783,0.6825958737185923,KS,21
-0.16416084130744002,0.6984265760186461,KY,21
-0.16631799333078093,0.6759414264628328,LA,21
-0.1749357348140377,0.6840617004255249,MA,21
-0.12078978068494907,0.6797909449772968,MD,21
-0.14746543986525404,0.655529956268962,ME,21
-0.15416125006615264,0.7055266611084284,MI,21
-0.18482428409468632,0.6924920154336732,MN,21
-0.17509157722304156,0.6926739953813099,MO,21
-0.14247787770180576,0.6730088549047972,MS,21
-0.18627451320050975,0.6960784336004187,MT,21
-0.1871819984452132,0.6842465792033537,NC,21
-0.2000000016255812,0.5704545466737314,ND,21
-0.13834197031710432,0.5849740971169324,NE,21
-0.21102041115566172,0.7126530639979304,NH,21
-0.14988009809113614,0.6965627536403952,NJ,21
-0.14526749196857092,0.7065843631333284,NM,21
-0.18358209259919267,0.6901492570985609,NV,21
-0.11462745215524645,0.6313921597030233,NY,21
-0.1772343018969548,0.6986111156408481,OH,21
-0.184051726238224,0.6420258662888202,OK,21
-0.1927521026638501,0.6779411802412707,OR,21
-0.18616236380655388,0.7137453910994354,PA,21
-0.1111111141268223,0.6936507986651527,RI,21
-0.10986842216695086,0.7241228105859798,SC,21
-0.1609375000698492,0.7140625036554411,SD,21
-0.15268225790586892,0.6574965656992494,TN,21
-0.17050670500242882,0.6557373363059966,TX,21
-0.192447132687014,0.6719033272649947,UT,21
-0.16510067290663274,0.6987322912920242,VA,21
-0.12750000208616258,0.6508333368226886,VT,21
-0.11528178367514752,0.6430668447132505,WA,21
-0.13877551105557656,0.6985422762290034,WI,21
-0.14659091144461522,0.667045456695963,WY,21
-0.17736842338191836,0.7221052642323469,AK,22
-0.15125208950052674,0.6711185356113867,AL,22
-0.1904392792080416,0.6775193825479626,AR,22
-0.19357430016300287,0.6742971931954465,AZ,22
-0.16889845642336776,0.6377172038403307,CA,22
-0.16714072110365608,0.6615269491616302,CO,22
-0.18167330955426056,0.6581673346370814,CT,22
-0.22816901580548626,0.6014084552585239,DC,22
-0.16764706154079995,0.656862744915427,DE,22
-0.17238855883594786,0.644222668467313,FL,22
-0.165363987429617,0.6786206922540263,GA,22
-0.14281250229105352,0.6021875024307519,HI,22
-0.175050712774298,0.6397565978656676,IA,22
-0.19090909405188128,0.6836363686756655,ID,22
-0.17537912913829912,0.6905441604135932,IL,22
-0.1517786583145381,0.6425889354169723,IN,22
-0.13945312717502625,0.6736979192161622,KS,22
-0.1694256782758276,0.6189189212698791,KY,22
-0.17090239683183298,0.6508287341088659,LA,22
-0.17988827063717655,0.6234636902975637,MA,22
-0.124658973533797,0.6190975896881235,MD,22
-0.1814285741320678,0.674761905059928,ME,22
-0.17763833683759772,0.6594980070149633,MI,22
-0.16952264648172527,0.6210526351337042,MN,22
-0.18425324994635275,0.6581168882911662,MO,22
-0.19141104600272296,0.6739263824112942,MS,22
-0.16800000190734862,0.5996000056266785,MT,22
-0.17927333078878566,0.6444260969228925,NC,22
-0.2206521780108628,0.7489130471873543,ND,22
-0.10582010704215873,0.655026457218266,NE,22
-0.18859315873212235,0.6794676824327658,NH,22
-0.15003523845396216,0.6445384097559256,NJ,22
-0.2015290543983836,0.6262996983272949,NM,22
-0.17897436148845233,0.6769230795403322,NV,22
-0.11910169663570695,0.6406610201071885,NY,22
-0.17288935747472292,0.6697954934971396,OH,22
-0.17150735568857806,0.6693014732068953,OK,22
-0.18583474150571413,0.6407251287358506,OR,22
-0.1697274056534514,0.674031567218656,PA,22
-0.1483443740582624,0.7092715274813949,RI,22
-0.15035211549363506,0.6066901442450536,SC,22
-0.1649122832898508,0.7175438652435938,SD,22
-0.18043742690095052,0.6707168935842241,TN,22
-0.17178030582003748,0.6437121249170917,TX,22
-0.11828255108518945,0.6950138525578123,UT,22
-0.1691677202887523,0.6605926901430906,VA,22
-0.16068965751549294,0.586896556872746,VT,22
-0.11978976409099112,0.6231032937707233,WA,22
-0.18715486475149126,0.6687875183976713,WI,22
-0.14495413012187414,0.6651376200788611,WY,22
-0.20666667173306147,0.4933333372076352,AK,23
-0.23437500232830644,0.7937500039115548,AL,23
-0.12222222652700213,0.6222222306662135,AR,23
-0.2710144936606504,0.7000000015764997,AZ,23
-0.15162241988565367,0.6905604745961923,CA,23
-0.20188679475829285,0.7735849104399951,CO,23
-0.2444444467072133,0.7185185198430661,CT,23
-0.26666667064030963,0.4000000059604645,DC,23
0.10000000149011612,0.6333333402872086,DE,23
-0.155078127165325,0.6359375038882717,FL,23
-0.18554217161902464,0.8807228951748595,GA,23
-0.2000000019868215,0.7933333287636439,HI,23
-0.17428571603127888,0.7257142912064279,IA,23
-0.14285714605024882,0.5285714378669149,ID,23
-0.07037037114302318,0.600000003973643,IL,23
-0.13207547493138402,0.7509434040424958,IN,23
-0.1098039252500908,0.7137254974713513,KS,23
-0.14615384833170816,0.4307692326032199,KY,23
-0.15555555725263226,0.6555555597361591,LA,23
-0.26274509859435696,0.7901960738441524,MA,23
-0.07142857185431889,0.554285720203604,MD,23
-0.11875000037252904,0.5843750007916242,ME,23
-0.12222222314664613,0.7194444460587369,MI,23
-0.2405405443262409,0.6351351369474385,MN,23
-0.1384615401426951,0.6435897411444248,MO,23
-0.08500000201165676,0.625,MS,23
0.04999999950329463,0.40000000471870106,MT,23
-0.20357142921004973,0.7374999984832746,NC,23
-0.25,0.25,ND,23
-0.08571428858808107,0.7785714247397014,NE,23
-0.23571429241980826,0.5642857147114617,NH,23
-0.2072916697555532,0.6895833402716866,NJ,23
-0.06666666801486698,0.8809523695991153,NM,23
-0.21500000394880767,0.8900000035762787,NV,23
-0.12162162297365747,0.625868726104613,NY,23
-0.17619047718388695,0.6971428603643463,OH,23
-0.2700000045200189,0.6433333344757557,OK,23
-0.19824561607419397,0.6245614079791203,OR,23
-0.2698412727978494,0.7317460341349481,PA,23
-0.21111111756828094,0.488888896173901,RI,23
-0.09411764802301632,0.5705882332780782,SC,23
-0.30000001192092896,0.30000001192092896,SD,23
-0.2163636395877058,0.638181821866469,TN,23
-0.12777777882213268,0.6435897467801204,TX,23
-0.22500000381842256,0.7968750100117177,UT,23
-0.1957142871405397,0.6114285729825497,VA,23
-0.11666666840513548,0.7833333499729633,VT,23
-0.10988372252431026,0.6226744254141353,WA,23
-0.16600000336766246,0.7100000032782554,WI,23
-0.21428571322134565,0.3857142914618765,WY,23
-0.11686046711753967,0.7453488416883142,AK,24
-0.16354166804812847,0.6339583366333197,AL,24
-0.14537313564944626,0.6820895552857599,AR,24
-0.1763720952771431,0.7364651191858358,AZ,24
-0.15535365539155652,0.6713755403548165,CA,24
-0.14926022805396735,0.6927763309760961,CO,24
-0.1860986570639728,0.6798206301648253,CT,24
-0.17222222603029674,0.6555555595291985,DC,24
-0.16822916897945106,0.6270833366240064,DE,24
-0.16810140137641574,0.6623712733214815,FL,24
-0.15348101484310275,0.7199367121459311,GA,24
-0.15514403379257816,0.6238683169638669,HI,24
-0.1347826099347161,0.6554347850868235,IA,24
-0.1337777790758345,0.7097777802414365,ID,24
-0.16858316436256962,0.7367556495419885,IL,24
-0.12992700805701768,0.6972019496009008,IN,24
-0.15425824347351275,0.7414835184955826,KS,24
-0.15727612146857514,0.6294776153292007,KY,24
